area_name,salary
Озеры,35280.000
Харьков,35222.442
Железногорск (Курская область),35217.500
Суздаль,35188.889
Брянск,35167.268
Рославль,35100.000
Кольчугино,35100.000
Новая Усмань,35041.667
Чебоксары,35038.298
Красногорский (Челябинская область),35030.769
Ижевск,35028.394
Нефтекамск,35012.329
Бетьки,35000.000
Удельная (Московская область),35000.000
Камские Поляны,35000.000
Актюбинский,35000.000
Оболенск,35000.000
Джалиль,35000.000
Палкино (Псковская область),35000.000
Большая Атня,35000.000
Большие Кайбицы,35000.000
Большие Тарханы,35000.000
Новое Девяткино,35000.000
Муслюмово,35000.000
Богатые Сабы,35000.000
Горный,35000.000
Полтавская,35000.000
Усады,35000.000
Кабанск,35000.000
Ильинский (Пермский край),35000.000
Тюлячи,35000.000
Пурпе,35000.000
"Воскресенское (Тульская область, Дубенский район)",35000.000
Карабаш (Республика Татарстан),35000.000
Карамышево (Псковская область),35000.000
Базарные Матаки,35000.000
Уруссу,35000.000
Старонижестеблиевская,35000.000
Грицовский,35000.000
Карпогоры,35000.000
Пестрецы,35000.000
Кунашак,35000.000
Куйбышевский Затон,35000.000
Красный Луч (Псковская область),35000.000
Сарманово,35000.000
Александровск (Пермский край),35000.000
Яковлево,35000.000
Сосновый Бор (Псковская область),35000.000
Октябрьский (Белгородская область),35000.000
Апастово,35000.000
Чувашское Дрожжаное,35000.000
Алупка,34975.000
Минеральные Воды,34958.163
Валуйки,34950.000
Гай,34906.500
Лабинск,34883.963
Гурьевск (Калининградская область),34875.000
Орел,34845.793
Элиста,34840.000
Альметьевск,34832.230
Курск,34832.099
Нефтекумск,34800.000
Гуково,34793.750
Заречный (Пензенская область),34775.000
Северская станица,34750.000
Калач,34738.889
Кинель,34731.353
Белорецк,34721.053
Губкин,34714.870
Московская область - Восток,34684.300
Красносельский (Краснодарский край),34642.857
Лысково,34618.750
Мценск,34600.000
Маркс,34580.000
Динская станица,34509.714
Сольцы,34450.000
Пласт,34450.000
Знаменск,34450.000
Холм,34450.000
Урай,34450.000
Кореновск,34395.250
Княгинино,34380.000
Рубцовск,34366.667
Новотитаровская,34290.000
Севск,34280.000
Хилок,34250.000
Алатырь,34180.000
Городец,34158.333
Тихорецк,34115.438
Иваново (Ивановская область),34088.130
Щёлкино,34000.000
Витязево,34000.000
Бийск,33962.411
Переславль-Залесский,33930.769
Борисоглебск,33928.571
Болгар,33925.000
Городище,33888.889
Ош,33847.725
Черкесск,33845.745
Новокуйбышевск,33757.143
Старовеличковская,33750.000
Суземка,33750.000
Булгаково,33750.000
Абинск,33742.857
Отрадный (Самарская область),33679.125
Железноводск,33649.476
Димитровград,33629.545
Шуя,33622.593
Оренбург,33588.705
Армавир,33566.667
Зерноград,33540.000
Россошь,33538.095
Криводановка,33500.000
Кущевская станица,33500.000
Богородск,33494.643
Георгиевск,33494.118
Новозыбков,33475.000
Верхняя Салда,33475.000
Таштагол,33416.667
Донецк (Ростовская область),33414.286
Россия,33408.347
Михайловск (Ставропольский край),33400.000
Каменск-Уральский,33360.439
Радужный (Владимирская область),33355.556
Новошешминск,33333.333
Увельский,33333.333
Екатеринославка (Амурская область),33333.333
Ровеньки (Белгородская область),33333.333
Усть-Абакан,33333.333
Покров,33309.091
Ставрополь,33295.253
Ужур,33262.500
Глазов,33237.500
Куйбышев,33200.000
Рузаевка,33180.000
Морозовск,33175.000
Белокуриха,33166.667
Нижний Тагил,33135.165
Верхне-Приволжский округ,33125.000
Давлеканово,33112.500
Белореченск,33102.789
Кодинск,33050.000
Линево (Новосибирская область),33028.571
Тогучин,33000.000
Мыски,33000.000
Эркен-Шахар,33000.000
Адыге-Хабль,33000.000
Павловск (Воронежская область),32990.000
Бор,32982.759
Карабаново,32966.667
Бавлы,32966.667
Торопец,32966.667
Новочеркасск,32961.864
Лермонтов,32950.000
Кропоткин,32884.300
Лакинск,32850.000
Московская область - Юг,32722.378
Собинка,32684.615
Пятигорск,32677.043
Тольятти,32665.257
Лесной,32633.333
Благовещенск (Республика Башкортостан),32600.000
Саранск,32594.295
Дубовое,32500.000
Кукмор,32500.000
Новый Хушет,32500.000
Ольгинская (Ростовская область),32500.000
Перелюб,32500.000
Воронежская (Краснодарский край),32500.000
Черусти,32500.000
Локня (Псковская область),32500.000
Калниболотская,32500.000
Кубанский (Новопокровский район),32500.000
Пластуновская,32500.000
Нальчик,32474.359
Звенигово,32466.667
Еманжелинск,32447.368
Чистополь,32414.286
Рыбное,32391.667
Краснообск,32375.000
Ревда,32342.857
Сухобузимское,32333.333
Бахчисарай,32277.778
Ялуторовск,32267.857
Астрахань,32252.656
Азов,32249.844
Родники,32225.000
Лихославль,32225.000
Каменка (Пензенская область),32225.000
Камешково,32190.000
Заволжье,32161.111
Евпатория,32151.774
Нелидово,32133.333
Красный Сулин,32070.000
Махачкала,32059.502
Ессентуки,32012.500
Биробиджан,32000.000
Чаплыгин,31950.000
Болохово,31950.000
Чкаловск,31900.000
Выкса,31860.682
Кольцово,31833.333
Кызыл,31825.000
Кант,31824.465
Новопокровская,31750.000
Октябрьский (Республика Башкортостан),31688.636
Светлоград,31680.000
Риддер (ВКО),31638.233
Дзержинск (Нижегородская область),31615.435
Углич,31557.143
Вязники,31533.333
Балахна,31518.696
Юрюзань,31466.667
Каменоломни,31450.000
Юрьев-Польский,31445.455
Ирбит,31445.455
Петропавловск,31445.167
Навашино,31300.000
Чишмы,31250.000
Казахстан,31216.100
Заполярный,31200.000
Сызрань,31094.575
Актобе,31087.551
Татарск,31000.000
Скопин,31000.000
Раздольное (Новосибирская область),31000.000
Довольное,31000.000
Струнино,30975.000
Бирюч,30975.000
Усть-Каменогорск,30838.604
Красноуфимск,30819.929
Щучинск,30803.134
Наманган,30774.200
Стерлитамак,30764.844
Саров,30753.846
Бугульма,30737.037
Орск,30736.022
Полтава,30720.096
Владикавказ,30680.981
Кавказская,30666.667
Ковель,30617.070
Майкоп,30600.000
Елец,30560.000
Балаково,30541.865
Усолье,30500.000
Яйва,30500.000
Абан,30500.000
Липки,30466.667
Вейделевка,30416.667
Бежецк,30350.000
Мичуринск,30343.478
Миллерово,30290.000
Каменск-Шахтинский,30210.714
Новопавловск,30200.000
Златоуст,30178.947
Разумное,30083.333
Борисовка,30000.000
Кабаково (Башкортостан),30000.000
Глазуновка,30000.000
Невель,30000.000
Далматово,30000.000
Губская,30000.000
Волоконовка,30000.000
Троицкий,30000.000
Таврово,30000.000
Варгаши,30000.000
Кармаскалы,30000.000
Ракитное (Белгородская область),30000.000
Макушино,30000.000
Новосокольники,30000.000
Щучье,30000.000
Юргамыш,30000.000
Куртамыш,30000.000
Строитель,30000.000
Чагода,30000.000
Северный,30000.000
Дивногорск,30000.000
Палех,30000.000
Чернянка,30000.000
Каргаполье,30000.000
Стрелецкое,30000.000
Буревестник,30000.000
Красная Яруга,30000.000
Высоцкое (Ставропольский край),30000.000
Ливенка,30000.000
Алейск,30000.000
Скородное,30000.000
Ачит,30000.000
Томаровка,30000.000
Преображение,30000.000
Салаир,30000.000
Пролетарский,30000.000
Прямицыно,30000.000
Аскино,30000.000
Головчино,30000.000
Ибреси,30000.000
Ладожская,30000.000
Медвежьегорск,30000.000
Нагутское,30000.000
Владимиро-Александровское,30000.000
Сухая Буйвола,30000.000
Комсомольское (Чувашская Республика),30000.000
Колпна,30000.000
Саракташ,30000.000
Редкино,30000.000
Бессоновка,30000.000
Белозерское (Курганская область),30000.000
Крыловская станица (Крыловский район),30000.000
Гидроторф,30000.000
Моздок,30000.000
Арти,30000.000
Новоульяновск,29966.667
Нижняя Салда,29950.000
Экибастуз,29891.321
Медногорск,29825.000
Новый Оскол,29780.000
Старая Русса,29733.333
Шумерля,29650.000
Канаш,29600.000
Чайковский,29562.500
Ташара,29500.000
Мошково,29500.000
Черемхово,29500.000
Короча,29485.714
Великий Устюг,29475.000
Трубчевск,29466.667
Уварово,29450.000
Туринск,29450.000
Обоянь,29450.000
Кирсанов,29450.000
Новодвинск,29445.571
Караганда,29435.683
Фурманов,29414.286
Сатка,29380.000
Богучаны,29375.000
Ишимбай,29306.250
Верхний Уфалей,29300.000
Коченево,29277.778
Серов,29266.667
Мирный (Самарская область),29250.000
Новосемейкино,29250.000
Новоуральск,29229.412
Лаишево,29175.342
Муром,29136.078
Курганинск,29100.000
Козьмодемьянск,29035.500
Беслан,29000.000
Волжский (Самарская область),29000.000
Новокубанск,28966.667
Рассказово,28900.000
Сорочинск,28890.000
Зверево,28890.000
Северо-Западный округ,28733.999
Сарапул,28732.857
Сухиничи,28725.000
Урюпинск,28711.111
Жигулевск,28627.273
Украина,28541.660
Михайловка (Волгоградская область),28538.889
Петра Дубрава,28500.000
Починок,28500.000
Кинель-Черкассы,28477.667
Салават,28407.692
Верещагино,28382.571
Красный Яр (Самарская область),28357.143
Камское Устье,28333.333
Солнечнодольск,28333.333
Тульский (Адыгея),28333.333
Сафакулево,28333.333
Петушки,28300.000
Слободской,28300.000
Новоспасское (Ульяновская область),28250.000
Козельск,28225.000
Бузулук,28216.216
Ахтубинск,28150.000
Барабинск,28062.500
Тараз,28054.918
Юровка (Краснодарский край),28000.000
Адагум,28000.000
Верх-Тула,28000.000
Каргат,28000.000
Курчанская,28000.000
Болотное,28000.000
Здвинск,28000.000
Гостагаевская,28000.000
Сердобск,27980.000
Нижний Ломов,27966.667
Грайворон,27966.667
Чик,27937.500
Судогда,27890.000
Нововоронеж,27820.000
Чебаркуль,27800.000
Мостовской,27733.333
Акташ (Узбекистан),27716.953
Новомичуринск,27700.000
Изобильный,27690.000
Кордай,27576.450
Дубровка,27500.000
Целинное,27500.000
Жирятино,27500.000
Овстуг,27500.000
Кокино,27500.000
Ржаница,27500.000
Константиновский,27500.000
Ковернино,27500.000
Погар,27500.000
Гордеевка,27500.000
Прохладный,27500.000
Дальневосточный округ,27500.000
Белая Берёзка,27500.000
Выгоничи,27500.000
Кропачево (Челябинская область),27500.000
Ельцовка,27500.000
Локоть,27500.000
Клетня,27500.000
Навля,27500.000
Красная Пахра,27500.000
Красная Гора,27500.000
Рогнедино,27500.000
Глинищево,27500.000
Новый Ропск,27500.000
Свень,27500.000
Зудилово,27500.000
Клинцы,27360.143
Усть-Качка,27333.333
Ува,27333.333
Белебей,27322.222
Алексеевка (Самарская область),27285.714
Уральский округ,27165.380
Павлодар,27148.012
Касимов,27133.333
Киреевск,27133.333
Рудный,27114.925
Винзили,27093.750
Костанай,27063.032
Юбилейный (Краснодарский край),27000.000
Краснодарский край,27000.000
Северо-Центральный округ,27000.000
Гулькевичи,26987.500
Актау,26969.312
Дмитриев-Льговский,26950.000
Весьегонск,26950.000
Балтаси,26950.000
Тетюши,26950.000
Нурлат,26950.000
Богородицк,26890.000
Благодарный,26862.500
Колывань,26833.333
Калач-на-Дону,26780.000
Заводоуковск,26737.500
Новотроицк (Оренбургская область),26690.000
Нестеров,26666.667
Емельяново,26625.000
Черкассы,26611.661
Афонино,26525.000
Решетиха,26525.000
Неман,26500.000
Тутаев,26500.000
Борзя,26466.667
Арск,26300.000
Камышин,26290.000
Буинск,26280.000
Ватутинки,26250.000
Ясная Поляна (Ставропольский край),26250.000
Андижан,26142.958
Ипатово,26112.500
Шымкент,26060.018
Кохма,26057.143
Кромы,26000.000
Грамотеино,26000.000
Врангель,26000.000
Каневская,25950.231
Горячий Ключ,25868.300
Усмань,25780.000
Кумертау,25680.000
Туймазы,25557.143
Карасук,25500.000
Волжский(Волгоградская область),25417.562
Уральск,25392.689
Милютинская,25200.000
Термез,25103.800
Джизак,25103.800
Кокшетау,25048.749
Боготол,25000.000
Казанская (Ростовская область),25000.000
Куйбышево (Ростовская область),25000.000
Советская (Ростовская область),25000.000
Николаевка (Ростовская область),25000.000
Южный (Ростовская область),25000.000
Отрадное (Воронежская область),25000.000
Приморск,25000.000
Петропавловка (Воронежская область),25000.000
Багратионовск,25000.000
Краснозерское,25000.000
Краснознаменск (Калининградская область),25000.000
Восточно-Центральный округ,25000.000
Себеж,25000.000
Ладушкин,25000.000
Александровка (Ростовская область),25000.000
Чулым,25000.000
Ессентукская,25000.000
Песчаный (Ростовская область),25000.000
Горный (Ростовская область),25000.000
Баган,25000.000
Кугеси,25000.000
Детчино,25000.000
Славск,25000.000
Мамоново,25000.000
Воронежская область,25000.000
Майна (Ульяновская область),25000.000
Рязанская область,25000.000
Верхний Мамон,25000.000
Полесск,25000.000
Венгерово,25000.000
Рыбная Слобода,25000.000
Красная Поляна (Ростовская область),25000.000
"Новониколаевка (Ростовская область, Азовский район)",25000.000
Овощной (Ростовская область),25000.000
Новая Заимка,25000.000
Красноярская (Ростовская область),25000.000
Югорск,24980.000
Бирск,24966.667
Туркестан,24759.857
Котовск (Тамбовская область),24757.143
Унеча,24725.000
Омутинское,24666.667
Кандыагаш,24658.146
Кинешма,24650.000
Кедровый,24633.333
Обухов,24503.284
Кировская,24500.000
Армизонское,24500.000
Кагальницкая,24500.000
Стародеревянковская,24453.500
Талдом,24450.000
Западная Двина,24450.000
Ртищево,24450.000
Плавск,24450.000
Камызяк,24450.000
Михайловск (Свердловская область),24450.000
Павловская,24416.667
Шадринск,24375.000
Аксай (Казахстан),24294.041
Новосибирская область,24250.000
Степногорск,24249.762
Татищево (Саратовская область),24000.000
Гусиноозерск,24000.000
Назарово,24000.000
Малая Вишера,23983.333
Кульсары,23966.740
Нефтегорск (Самарская область),23966.667
Ленинградская область,23897.734
Актаныш,23896.000
Верхний Услон,23896.000
Аксубаево,23896.000
Айша,23896.000
Алексеевское,23896.000
Васильево,23896.000
Таджикистан,23879.948
Казачинское,23875.000
Карабаш,23800.000
Зубцов,23780.000
Шипуново,23750.000
Житомир,23744.650
Вуктыл,23666.667
Рамонь,23571.429
Оса (Иркутская область),23500.000
Исетское,23500.000
Уразово,23500.000
Минск,23489.550
Эртиль,23475.000
Энергодар,23474.100
Юго-Центральный округ,23333.333
Долгодеревенское,23333.333
Бобров,23300.000
Качканар,23200.000
Мглин,23200.000
Стародуб,23200.000
Краснослободск (Республика Мордовия),23200.000
Катав-Ивановск,23200.000
Усть-Катав,23200.000
Сим,23200.000
Сураж,23200.000
Злынка,23200.000
Борисполь,23188.414
Азнакаево,23182.667
Дорогино,23000.000
Листвянский,23000.000
Средняя Ахтуба,23000.000
Бровары,22924.325
Чапаевск,22914.286
Буденновск,22914.286
Беларусь,22831.161
Большое Козино,22683.333
Иссык,22623.100
Высокая Гора,22573.000
Отеген-Батыр,22520.225
Лежнево,22500.000
Колчаново,22500.000
Новая Ладога,22500.000
Очер,22500.000
Исилькуль,22483.333
Почеп,22447.619
Конаев,22409.220
Западно-Сибирский округ,22301.440
Лениногорск,22280.000
Купино,22166.667
Темиртау,22119.767
Пскент,22024.050
Венцы (Краснодарский край),22000.000
Новоукраинское,22000.000
Отрадо-Ольгинское,22000.000
Гирей,22000.000
Майкопское,22000.000
Гудермес,22000.000
Отрадо-Кубанское,22000.000
Кувандык,21950.000
Осташков,21950.000
Щигры,21950.000
Дятьково,21950.000
Комсомольск (Ивановская область),21950.000
Заозерный,21900.000
Черновцы,21878.643
Марганец,21726.519
Семей,21701.274
Другие регионы,21666.667
Средне-Приволжский округ,21562.500
Горный (Саратовская область),21500.000
Ставропольский край,21500.000
Ростовская область,21500.000
Мелеуз,21487.500
Вятские Поляны,21483.333
Николаев,21266.900
Металлострой,21257.500
Тверская область,21250.000
Полярные Зори,21250.000
Калачинск,21225.000
Первомайск (Украина),21064.014
Базарный Карабулак,21000.000
Мензелинск,20966.667
Джалал-Абад,20869.650
Чолпон-Ата,20869.650
Таш-Кумыр,20869.650
Кызыл-Кия,20869.650
Талас,20869.650
Сулюкта,20869.650
Кербен,20869.650
Кочкор-Ата,20869.650
Токтогул,20869.650
Майлуу-Суу,20869.650
Узген,20869.650
Кара-Куль,20869.650
Кара-Балта,20869.650
Нарын,20869.650
Балыкчы,20869.650
Кадамжай,20869.650
Баткен,20869.650
Каракол,20869.650
Кара-Суу,20869.650
Токмок,20869.650
Ноокат,20869.650
Исфана,20869.650
Дружба (Нижегородская область),20766.667
Советск (Кировская область),20700.000
Октябрьск,20450.000
Текели,20400.870
Похвистнево,20200.000
Покровское (Ростовская область),20166.667
Кызылорда,20119.440
Восточно-Сибирский округ,20074.910
Закаменск,20000.000
Столбище,20000.000
Туркменистан,20000.000
Дорогобуж,20000.000
Промышленная,20000.000
Красноярский край,20000.000
Кожевниково,20000.000
Духовщина,20000.000
Введенское,20000.000
Тербуны,20000.000
Отрадная,20000.000
Вологодская область,20000.000
Горняк,20000.000
Екатериновка (Саратовская область),20000.000
Тульская область,20000.000
Каховка,19963.942
Нижегородская область,19861.111
Балхаш,19832.278
Чудово,19816.667
Гомель,19776.168
Южный округ,19750.000
Преображенская,19750.000
Сергач,19725.000
Чернигов,19682.133
Бугуруслан,19633.333
Краснослободск (Волгоградская область),19633.333
Тамбовская область,19500.000
Змеиногорск,19474.357
Асино,19450.000
Суджа,19450.000
Шарья,19450.000
Васильков,19293.575
Аральск,19180.875
Владимирская область,19130.000
Луганск,19006.112
Магас,19000.000
Поляны,19000.000
Калининск,18966.667
Уржум,18950.000
Верхотурье,18900.000
Верхний Тагил,18900.000
Михайлов,18900.000
Верхняя Тура,18900.000
Тавда,18900.000
Козловка,18900.000
Таловая,18900.000
Талица,18900.000
Поворино,18900.000
Плес,18900.000
Тотьма,18900.000
Баймак,18900.000
Нея,18900.000
Верхнеуральск,18900.000
Покачи,18900.000
Трехгорный,18900.000
Нижние Серги,18900.000
Верхняя Хава,18900.000
Кириллов,18900.000
Кировград,18900.000
Городище (Пензенская область),18900.000
Городовиковск,18900.000
Тара,18900.000
Яранск,18900.000
Дивеево,18900.000
Дмитровск,18900.000
Нижняя Тура,18900.000
Окуловка,18900.000
Омутнинск,18900.000
Орлов,18900.000
Агидель,18900.000
Ясный,18900.000
Абдулино,18900.000
Чухлома,18900.000
Андреаполь,18900.000
Шиханы,18900.000
Чекалин,18900.000
Пыть-Ях,18900.000
Рамешки,18900.000
Реж,18900.000
Карпинск,18900.000
Касли,18900.000
Кашин,18900.000
Аткарск,18900.000
Бабаево,18900.000
Темников,18900.000
Нариманов,18900.000
Невьянск,18900.000
Валдай,18900.000
Приморско-Ахтарск,18900.000
Пролетарск,18900.000
Наволоки,18900.000
Называевск,18900.000
Кирс,18900.000
Пошехонье,18900.000
Бабушкин,18900.000
Куса,18900.000
Кушва,18900.000
Волчанск (Свердловская область),18900.000
Вольск,18900.000
Сенгилей,18900.000
Артемовский,18900.000
Перевоз,18900.000
Пересвет,18900.000
Новосиль,18900.000
Зуевка,18900.000
Анна,18900.000
Фролово,18900.000
Аркадак,18900.000
Устюжна,18900.000
Льгов,18900.000
Любим,18900.000
Макарьев,18900.000
Малмыж,18900.000
Малоархангельск,18900.000
Белинский,18900.000
Белозерск,18900.000
Луза,18900.000
Фатеж,18900.000
Хохольский,18900.000
Буй,18900.000
Дрезна,18900.000
Юрьевец,18900.000
Жирновск,18900.000
Жуковка (Брянская область),18900.000
Задонск,18900.000
Харовск,18900.000
Хвалынск,18900.000
Южа,18900.000
Курлово,18900.000
Пестово,18900.000
Петровск,18900.000
Хадыженск,18900.000
Новоузенск,18900.000
Новохоперск,18900.000
Нолинск,18900.000
Нязепетровск,18900.000
Лагань,18900.000
Красный Кут,18900.000
Красный Холм,18900.000
Кувшиново,18900.000
Цимлянск,18900.000
Николаевск,18900.000
Данилов,18900.000
Инсар,18900.000
Кадников,18900.000
Ивдель,18900.000
Мураши,18900.000
Мышкин,18900.000
Пугачев,18900.000
Пучеж,18900.000
Кологрив,18900.000
Красноуральск,18900.000
Константиновск,18900.000
Кораблино,18900.000
Меленки,18900.000
Рыльск,18900.000
Мантурово,18900.000
Мариинский Посад,18900.000
Межгорье (Республика Башкортостан),18900.000
Тюкалинск,18900.000
Калязин,18900.000
Камбарка,18900.000
Каменка (Воронежская область),18900.000
Колпашево,18900.000
Вытегра,18900.000
Гаврилов Посад,18900.000
Гаврилов-Ям,18900.000
Барыш,18900.000
Белая Холуница,18900.000
Красноармейск (Саратовская область),18900.000
Ветлуга,18900.000
Белый,18900.000
Костерево,18900.000
Котельниково,18900.000
Котельнич,18900.000
Болхов,18900.000
Солигалич,18900.000
Соль-Илецк,18900.000
Сосновка,18900.000
Спасск,18900.000
Ворсма,18900.000
Ливны,18900.000
Никольск (Вологодская область),18900.000
Никольск (Пензенская область),18900.000
Новая Ляля,18900.000
Инза,18900.000
Грязовец,18900.000
Красавино,18900.000
Талдыкорган,18889.644
Староминская,18750.000
Бакал,18700.000
Гродно,18668.640
Вичуга,18633.333
Светловодск,18597.248
Солигорск,18550.140
Межевой (Саткинский район),18500.000
Янаул,18450.000
Заславль,18446.048
Жезказган,18405.709
Шу,18342.825
Талгар,18163.700
Можга,18100.000
Сумы,18069.015
Атбасар,17726.325
Серафимович,17633.333
Донецк (Украина),17520.459
Черноморско-Кавказский округ,17500.000
Чувашская Республика,17500.000
Зональное,17500.000
Агрыз,17423.000
Косшы,17408.600
Кривой Рог,17404.326
Брест,17044.773
Тевриз,17044.750
Сарань,17007.500
Ивановская область,17000.000
Дубовка,16975.000
Ленинск,16950.000
Петров Вал,16950.000
Палласовка,16950.000
Котово,16950.000
Моршанск,16950.000
Горбатов,16950.000
Первомайск (Нижегородская область),16950.000
Суровикино,16950.000
Республика Татарстан,16777.778
Капчагай,16776.190
Никополь,16633.048
Бородино,16500.000
Апшеронск,16450.000
Нерехта,16450.000
Шахунья,16300.000
Пижма,16250.000
Обливская,16242.000
Ремонтное,16242.000
Светлогорск (Беларусь),16000.000
Баутино,15866.150
Пинск,15850.082
Хмельницкий,15849.900
Алапаевск,15813.333
Володарск,15737.500
Лукоянов,15633.333
Топки,15613.833
Кировоград,15502.095
Усть-Джегута,15000.000
Досчатое,15000.000
Игра,15000.000
Линево,15000.000
Алексеевская,15000.000
Центральный,15000.000
Юганец,15000.000
посёлок Память Парижской Коммуны,15000.000
Лог,15000.000
Афанасьево,15000.000
Карачаевск,15000.000
Тонкино,15000.000
Пригородный (Волгоградская область),15000.000
Дальнее Константиново,15000.000
Вад,15000.000
Вахтан,15000.000
Светлый Яр,15000.000
Вача,15000.000
Сухобезводное,15000.000
Сява,15000.000
Большие Чапурники,15000.000
Суроватиха,15000.000
Большое Болдино,15000.000
Аргун,15000.000
Писарёвка (Волгоградская область),15000.000
Теберда,15000.000
Кирпичный (Волгоградская область),15000.000
Кислово,15000.000
Клетская,15000.000
Большой Лычак,15000.000
Чернуха,15000.000
Сокольское,15000.000
Новониколаевский (Волгоградская область),15000.000
Тумботино,15000.000
Береславка,15000.000
Медведицкий,15000.000
Рудня (Волгоградская область),15000.000
Рябовский,15000.000
Старая Полтавка,15000.000
Краснооктябрьский (Волгоградская область),15000.000
Новосмолинский,15000.000
Новый Рогачик,15000.000
Арья,15000.000
Среднецарицынский,15000.000
Ветютнев,15000.000
Выездное,15000.000
Мулино,15000.000
Мухтолово,15000.000
Ольховка,15000.000
Красный Яр,15000.000
Сосновское,15000.000
Спасское,15000.000
Малодельская,15000.000
Шиморское,15000.000
Александровка,15000.000
Антиповка,15000.000
Быково,15000.000
Октябрьский (Волгоградская область),15000.000
Шаранга,15000.000
Шатки,15000.000
Себрово,15000.000
Тоншаево,15000.000
Артемовск (Красноярский край),14915.048
Ужгород,14806.878
Луцк,14611.312
Ершов,14450.000
Новоаннинский,14450.000
Узбекистан,14434.110
Кыргызстан,14434.110
Ахангаран,14382.700
Одесская область,14307.280
Курская область,14000.000
Славянск,13908.830
Смоленская область,13680.000
Ярославская область,13666.667
Рефтинский,13500.000
Стрый,12652.170
Абхазия,12524.000
Приволжье (Самарская область),12500.000
Калининградская область,12250.000
Катар,12174.600
Линда,12125.000
Александрия (Кировоградская область),11874.150
Белая Церковь,11630.700
Уяр,11500.000
Волгоградская область,11500.000
Целина,11371.000
Макеевка,10039.025
Спасск-Рязанский,10000.000
Таежный,10000.000
Жодино,9974.220
Смолевичи,9974.220
Ангрен,9654.429
Большие Уки,9500.000
Кантаурово,9250.000
Большое Пикино,9250.000
Неклюдово,9250.000
Останкино,9250.000
Береза,9111.810
Серебрянск,9109.200
"Солнечный (ПГТ, Павлодарская обл)",9109.200
Бурабай,9109.200
Жанаозен,9109.200
Акколь,9109.200
Сарыагаш,9109.200
Аркалык,9109.200
Тайынша,9109.200
Алтай (Зыряновск),9109.200
Хромтау,9109.200
Переяслав-Хмельницкий,8414.995
Коростень,8138.735
Копьево,7450.000
Вершиина Тёи,7450.000
Партизанское,7450.000
Новомосковск (Днепропетровская область),7240.100
Новая Каховка,7236.880
Измаил,7064.970
Шалинское,7000.000
Яя,7000.000
Яшкино,7000.000
Тасеево,7000.000
Лесогорск,7000.000
Тайга,7000.000
Мариинск,7000.000
Каратузское,6500.000
Агинское,6000.000
Могилев,5968.092
Борисов,5034.466
Орша,5001.236
Новобирилюссы,5000.000
Ирбейское,5000.000
Тюхтет,5000.000
Большая Мурта,5000.000
Большая Ирба,5000.000
Мисайлово,5000.000
Козулька,5000.000
Курагино,5000.000
Бобруйск,4369.598
Дзержинск (Беларусь),4001.736
Новополоцк,1489.071
Воложин,1300.000
Барановичи,815.695
Япония,55.000
Дятлово,3.514
Лида,2.594
Фаниполь,2.479
Речица,2.059
Полоцк,1.729
Жлобин,1.435
Молодечно,1.169
Верхнедвинск,1.104
Слуцк,1.093
